comuna;region;year;month;day;str_date;n_contadores;count_1;count_2
VALDIVIA;14;2018;5;6;6-5-2018;4;370;0
OSORNO;10;2018;5;6;6-5-2018;4;522;0
PUERTO MONTT;10;2018;5;6;6-5-2018;4;330;0
ARICA;15;2018;5;6;6-5-2018;7;1150;0
Temuco;9;2018;5;6;6-5-2018;6;956;0
VILLARICA;9;2018;5;6;6-5-2018;4;153;0
TEMUCO;9;2018;5;6;6-5-2018;10;1113;0
VICTORIA;9;2018;5;6;6-5-2018;3;292;0
HUALPÉN;8;2018;5;6;6-5-2018;1;4;0
TALCAHUANO;8;2018;5;6;6-5-2018;3;102;0
LOS ANGELES;8;2018;5;6;6-5-2018;2;296;0
CONCEPCION;8;2018;5;6;6-5-2018;2;144;0
CORONEL;8;2018;5;6;6-5-2018;2;131;0
PUNTA ARENAS;12;2018;5;6;6-5-2018;6;326;0
PUERTO NATALES;12;2018;5;6;6-5-2018;6;264;0
ANTOFAGASTA;2;2018;5;6;6-5-2018;4;582;0
CALAMA;2;2018;5;6;6-5-2018;7;1808;0
LA SERENA;4;2018;5;6;6-5-2018;3;336;0
TALAGANTE;13;2018;5;6;6-5-2018;3;762;0
BUIN;13;2018;5;6;6-5-2018;1;480;0
COPIAPO;3;2018;5;6;6-5-2018;8;1221;0
SANTA CRUZ;6;2018;5;6;6-5-2018;1;144;0
RANCAGUA;6;2018;5;6;6-5-2018;1;469;0
PUERTO AYSÉN;11;2018;5;6;6-5-2018;8;160;0
VALDIVIA;14;2018;5;7;7-5-2018;4;524;0
OSORNO;10;2018;5;7;7-5-2018;4;845;0
PUERTO MONTT;10;2018;5;7;7-5-2018;4;230;0
ARICA;15;2018;5;7;7-5-2018;7;2138;0
Temuco;9;2018;5;7;7-5-2018;6;1842;0
VILLARICA;9;2018;5;7;7-5-2018;4;240;0
TEMUCO;9;2018;5;7;7-5-2018;10;1852;0
VICTORIA;9;2018;5;7;7-5-2018;3;578;0
HUALPÉN;8;2018;5;7;7-5-2018;1;10;0
TALCAHUANO;8;2018;5;7;7-5-2018;3;388;0
LOS ANGELES;8;2018;5;7;7-5-2018;2;377;0
CONCEPCION;8;2018;5;7;7-5-2018;2;1298;0
CORONEL;8;2018;5;7;7-5-2018;2;552;0
PUNTA ARENAS;12;2018;5;7;7-5-2018;6;352;0
PUERTO NATALES;12;2018;5;7;7-5-2018;6;484;0
ANTOFAGASTA;2;2018;5;7;7-5-2018;4;861;0
CALAMA;2;2018;5;7;7-5-2018;7;2554;0
LA SERENA;4;2018;5;7;7-5-2018;3;586;0
TALAGANTE;13;2018;5;7;7-5-2018;3;939;0
BUIN;13;2018;5;7;7-5-2018;1;673;0
COPIAPO;3;2018;5;7;7-5-2018;8;2365;0
SANTA CRUZ;6;2018;5;7;7-5-2018;1;329;0
RANCAGUA;6;2018;5;7;7-5-2018;1;797;0
PUERTO AYSÉN;11;2018;5;7;7-5-2018;8;224;0
VALDIVIA;14;2018;5;8;8-5-2018;4;730;0
OSORNO;10;2018;5;8;8-5-2018;4;894;0
PUERTO MONTT;10;2018;5;8;8-5-2018;4;181;0
ARICA;15;2018;5;8;8-5-2018;7;2229;0
Temuco;9;2018;5;8;8-5-2018;6;2852;0
VILLARICA;9;2018;5;8;8-5-2018;4;255;0
TEMUCO;9;2018;5;8;8-5-2018;10;2708;0
VICTORIA;9;2018;5;8;8-5-2018;3;698;0
HUALPÉN;8;2018;5;8;8-5-2018;1;15;0
TALCAHUANO;8;2018;5;8;8-5-2018;3;386;0
LOS ANGELES;8;2018;5;8;8-5-2018;2;549;0
CONCEPCION;8;2018;5;8;8-5-2018;2;1543;0
CORONEL;8;2018;5;8;8-5-2018;2;637;0
PUNTA ARENAS;12;2018;5;8;8-5-2018;6;358;0
PUERTO NATALES;12;2018;5;8;8-5-2018;6;499;0
ANTOFAGASTA;2;2018;5;8;8-5-2018;4;902;0
CALAMA;2;2018;5;8;8-5-2018;7;2626;0
LA SERENA;4;2018;5;8;8-5-2018;3;585;0
TALAGANTE;13;2018;5;8;8-5-2018;3;858;0
BUIN;13;2018;5;8;8-5-2018;1;754;0
COPIAPO;3;2018;5;8;8-5-2018;8;2397;0
SANTA CRUZ;6;2018;5;8;8-5-2018;1;343;0
RANCAGUA;6;2018;5;8;8-5-2018;1;870;0
PUERTO AYSÉN;11;2018;5;8;8-5-2018;8;194;0
VALDIVIA;14;2018;5;9;9-5-2018;4;707;0
OSORNO;10;2018;5;9;9-5-2018;4;933;0
PUERTO MONTT;10;2018;5;9;9-5-2018;4;236;0
ARICA;15;2018;5;9;9-5-2018;7;2238;0
Temuco;9;2018;5;9;9-5-2018;6;3110;0
VILLARICA;9;2018;5;9;9-5-2018;4;327;0
TEMUCO;9;2018;5;9;9-5-2018;10;3006;0
VICTORIA;9;2018;5;9;9-5-2018;3;682;0
HUALPÉN;8;2018;5;9;9-5-2018;1;16;0
TALCAHUANO;8;2018;5;9;9-5-2018;3;423;0
LOS ANGELES;8;2018;5;9;9-5-2018;2;583;0
CONCEPCION;8;2018;5;9;9-5-2018;2;1579;0
CORONEL;8;2018;5;9;9-5-2018;2;505;0
PUNTA ARENAS;12;2018;5;9;9-5-2018;6;349;0
PUERTO NATALES;12;2018;5;9;9-5-2018;6;275;0
ANTOFAGASTA;2;2018;5;9;9-5-2018;4;823;0
CALAMA;2;2018;5;9;9-5-2018;7;2602;0
LA SERENA;4;2018;5;9;9-5-2018;3;591;0
TALAGANTE;13;2018;5;9;9-5-2018;3;881;0
BUIN;13;2018;5;9;9-5-2018;1;632;0
COPIAPO;3;2018;5;9;9-5-2018;8;2351;0
SANTA CRUZ;6;2018;5;9;9-5-2018;1;324;0
RANCAGUA;6;2018;5;9;9-5-2018;1;755;0
PUERTO AYSÉN;11;2018;5;9;9-5-2018;8;236;0
VALDIVIA;14;2018;5;10;10-5-2018;6;727;0
OSORNO;10;2018;5;10;10-5-2018;4;836;0
PUERTO MONTT;10;2018;5;10;10-5-2018;4;137;0
ARICA;15;2018;5;10;10-5-2018;7;2055;0
Temuco;9;2018;5;10;10-5-2018;6;2695;0
VILLARICA;9;2018;5;10;10-5-2018;4;216;0
TEMUCO;9;2018;5;10;10-5-2018;10;2428;0
VICTORIA;9;2018;5;10;10-5-2018;3;644;0
HUALPÉN;8;2018;5;10;10-5-2018;1;28;0
TALCAHUANO;8;2018;5;10;10-5-2018;3;442;0
LOS ANGELES;8;2018;5;10;10-5-2018;2;586;0
CONCEPCION;8;2018;5;10;10-5-2018;2;1504;0
CORONEL;8;2018;5;10;10-5-2018;2;514;0
PUNTA ARENAS;12;2018;5;10;10-5-2018;6;174;0
PUERTO NATALES;12;2018;5;10;10-5-2018;6;245;0
ANTOFAGASTA;2;2018;5;10;10-5-2018;4;875;0
CALAMA;2;2018;5;10;10-5-2018;7;2560;0
LA SERENA;4;2018;5;10;10-5-2018;3;552;0
TALAGANTE;13;2018;5;10;10-5-2018;3;847;0
BUIN;13;2018;5;10;10-5-2018;1;715;0
COPIAPO;3;2018;5;10;10-5-2018;8;2314;0
SANTA CRUZ;6;2018;5;10;10-5-2018;1;305;0
RANCAGUA;6;2018;5;10;10-5-2018;1;744;0
PUERTO AYSÉN;11;2018;5;10;10-5-2018;8;125;0
VALDIVIA;14;2018;5;11;11-5-2018;7;916;0
OSORNO;10;2018;5;11;11-5-2018;4;652;0
PUERTO MONTT;10;2018;5;11;11-5-2018;4;157;0
ARICA;15;2018;5;11;11-5-2018;7;2072;0
Temuco;9;2018;5;11;11-5-2018;6;2959;0
VILLARICA;9;2018;5;11;11-5-2018;4;303;0
TEMUCO;9;2018;5;11;11-5-2018;10;2928;0
VICTORIA;9;2018;5;11;11-5-2018;3;732;0
HUALPÉN;8;2018;5;11;11-5-2018;1;28;0
TALCAHUANO;8;2018;5;11;11-5-2018;3;434;0
LOS ANGELES;8;2018;5;11;11-5-2018;2;606;0
CONCEPCION;8;2018;5;11;11-5-2018;2;1638;0
CORONEL;8;2018;5;11;11-5-2018;2;569;0
PUNTA ARENAS;12;2018;5;11;11-5-2018;6;142;0
PUERTO NATALES;12;2018;5;11;11-5-2018;6;296;0
ANTOFAGASTA;2;2018;5;11;11-5-2018;4;950;0
CALAMA;2;2018;5;11;11-5-2018;7;2460;0
LA SERENA;4;2018;5;11;11-5-2018;3;520;0
TALAGANTE;13;2018;5;11;11-5-2018;3;877;0
BUIN;13;2018;5;11;11-5-2018;1;722;0
COPIAPO;3;2018;5;11;11-5-2018;8;2368;0
SANTA CRUZ;6;2018;5;11;11-5-2018;1;341;0
RANCAGUA;6;2018;5;11;11-5-2018;1;709;0
PUERTO AYSÉN;11;2018;5;11;11-5-2018;8;233;0
VALDIVIA;14;2018;5;12;12-5-2018;7;778;0
OSORNO;10;2018;5;12;12-5-2018;4;651;0
PUERTO MONTT;10;2018;5;12;12-5-2018;4;234;0
ARICA;15;2018;5;12;12-5-2018;7;1733;0
Temuco;9;2018;5;12;12-5-2018;6;2356;0
VILLARICA;9;2018;5;12;12-5-2018;4;284;0
TEMUCO;9;2018;5;12;12-5-2018;10;2575;0
VICTORIA;9;2018;5;12;12-5-2018;3;493;0
HUALPÉN;8;2018;5;12;12-5-2018;1;31;0
TALCAHUANO;8;2018;5;12;12-5-2018;3;505;0
LOS ANGELES;8;2018;5;12;12-5-2018;2;486;0
CONCEPCION;8;2018;5;12;12-5-2018;2;1061;0
CORONEL;8;2018;5;12;12-5-2018;2;574;0
PUNTA ARENAS;12;2018;5;12;12-5-2018;6;150;0
PUERTO NATALES;12;2018;5;12;12-5-2018;6;367;0
ANTOFAGASTA;2;2018;5;12;12-5-2018;4;786;0
CALAMA;2;2018;5;12;12-5-2018;7;2280;0
LA SERENA;4;2018;5;12;12-5-2018;3;364;0
TALAGANTE;13;2018;5;12;12-5-2018;3;805;0
BUIN;13;2018;5;12;12-5-2018;1;587;0
COPIAPO;3;2018;5;12;12-5-2018;8;1770;0
SANTA CRUZ;6;2018;5;12;12-5-2018;1;260;0
RANCAGUA;6;2018;5;12;12-5-2018;1;537;0
PUERTO AYSÉN;11;2018;5;12;12-5-2018;8;174;0
VALDIVIA;14;2018;5;13;13-5-2018;7;444;0
OSORNO;10;2018;5;13;13-5-2018;4;236;0
PUERTO MONTT;10;2018;5;13;13-5-2018;4;67;0
ARICA;15;2018;5;13;13-5-2018;7;1100;0
Temuco;9;2018;5;13;13-5-2018;6;697;0
VILLARICA;9;2018;5;13;13-5-2018;4;63;0
TEMUCO;9;2018;5;13;13-5-2018;10;849;0
VICTORIA;9;2018;5;13;13-5-2018;3;128;0
HUALPÉN;8;2018;5;13;13-5-2018;1;3;0
TALCAHUANO;8;2018;5;13;13-5-2018;3;144;0
LOS ANGELES;8;2018;5;13;13-5-2018;2;126;0
CONCEPCION;8;2018;5;13;13-5-2018;2;250;0
CORONEL;8;2018;5;13;13-5-2018;2;143;0
PUNTA ARENAS;12;2018;5;13;13-5-2018;6;199;0
PUERTO NATALES;12;2018;5;13;13-5-2018;6;202;0
ANTOFAGASTA;2;2018;5;13;13-5-2018;4;461;0
CALAMA;2;2018;5;13;13-5-2018;7;1672;0
LA SERENA;4;2018;5;13;13-5-2018;3;264;0
TALAGANTE;13;2018;5;13;13-5-2018;3;489;0
BUIN;13;2018;5;13;13-5-2018;1;362;0
COPIAPO;3;2018;5;13;13-5-2018;8;1224;0
SANTA CRUZ;6;2018;5;13;13-5-2018;1;134;0
RANCAGUA;6;2018;5;13;13-5-2018;1;383;0
PUERTO AYSÉN;11;2018;5;13;13-5-2018;8;86;0
VALDIVIA;14;2018;5;14;14-5-2018;7;594;0
OSORNO;10;2018;5;14;14-5-2018;4;541;0
PUERTO MONTT;10;2018;5;14;14-5-2018;4;142;0
ARICA;15;2018;5;14;14-5-2018;7;2290;0
Temuco;9;2018;5;14;14-5-2018;6;1777;0
VILLARICA;9;2018;5;14;14-5-2018;4;163;0
TEMUCO;9;2018;5;14;14-5-2018;10;1810;0
VICTORIA;9;2018;5;14;14-5-2018;3;519;0
HUALPÉN;8;2018;5;14;14-5-2018;1;10;0
TALCAHUANO;8;2018;5;14;14-5-2018;3;383;0
LOS ANGELES;8;2018;5;14;14-5-2018;2;502;0
CONCEPCION;8;2018;5;14;14-5-2018;2;1185;0
CORONEL;8;2018;5;14;14-5-2018;2;477;0
PUNTA ARENAS;12;2018;5;14;14-5-2018;6;290;0
PUERTO NATALES;12;2018;5;14;14-5-2018;6;395;0
ANTOFAGASTA;2;2018;5;14;14-5-2018;4;828;0
CALAMA;2;2018;5;14;14-5-2018;7;2365;0
LA SERENA;4;2018;5;14;14-5-2018;3;582;0
TALAGANTE;13;2018;5;14;14-5-2018;3;891;0
BUIN;13;2018;5;14;14-5-2018;1;610;0
COPIAPO;3;2018;5;14;14-5-2018;8;2246;0
SANTA CRUZ;6;2018;5;14;14-5-2018;1;305;0
RANCAGUA;6;2018;5;14;14-5-2018;1;691;0
PUERTO AYSÉN;11;2018;5;14;14-5-2018;8;138;0
VALDIVIA;14;2018;5;15;15-5-2018;7;1040;0
OSORNO;10;2018;5;15;15-5-2018;4;738;0
PUERTO MONTT;10;2018;5;15;15-5-2018;4;210;0
ARICA;15;2018;5;15;15-5-2018;7;2344;0
Temuco;9;2018;5;15;15-5-2018;6;2668;0
VILLARICA;9;2018;5;15;15-5-2018;4;223;0
TEMUCO;9;2018;5;15;15-5-2018;10;2602;0
VICTORIA;9;2018;5;15;15-5-2018;3;648;0
HUALPÉN;8;2018;5;15;15-5-2018;1;7;0
TALCAHUANO;8;2018;5;15;15-5-2018;3;423;0
LOS ANGELES;8;2018;5;15;15-5-2018;2;529;0
CONCEPCION;8;2018;5;15;15-5-2018;2;1469;0
CORONEL;8;2018;5;15;15-5-2018;2;524;0
PUNTA ARENAS;12;2018;5;15;15-5-2018;6;295;0
PUERTO NATALES;12;2018;5;15;15-5-2018;6;402;0
ANTOFAGASTA;2;2018;5;15;15-5-2018;4;804;0
CALAMA;2;2018;5;15;15-5-2018;7;2560;0
LA SERENA;4;2018;5;15;15-5-2018;3;528;0
TALAGANTE;13;2018;5;15;15-5-2018;3;876;0
BUIN;13;2018;5;15;15-5-2018;1;644;0
COPIAPO;3;2018;5;15;15-5-2018;8;2364;0
SANTA CRUZ;6;2018;5;15;15-5-2018;1;302;0
RANCAGUA;6;2018;5;15;15-5-2018;1;689;0
PUERTO AYSÉN;11;2018;5;15;15-5-2018;8;191;0
VALDIVIA;14;2018;5;16;16-5-2018;7;654;0
OSORNO;10;2018;5;16;16-5-2018;4;556;0
PUERTO MONTT;10;2018;5;16;16-5-2018;4;116;0
ARICA;15;2018;5;16;16-5-2018;7;2409;0
Temuco;9;2018;5;16;16-5-2018;6;1559;0
VILLARICA;9;2018;5;16;16-5-2018;4;172;0
TEMUCO;9;2018;5;16;16-5-2018;10;1663;0
VICTORIA;9;2018;5;16;16-5-2018;3;517;0
HUALPÉN;8;2018;5;16;16-5-2018;1;2;0
TALCAHUANO;8;2018;5;16;16-5-2018;3;230;0
LOS ANGELES;8;2018;5;16;16-5-2018;2;336;0
CONCEPCION;8;2018;5;16;16-5-2018;2;787;0
CORONEL;8;2018;5;16;16-5-2018;2;369;0
PUNTA ARENAS;12;2018;5;16;16-5-2018;6;333;0
PUERTO NATALES;12;2018;5;16;16-5-2018;6;320;0
ANTOFAGASTA;2;2018;5;16;16-5-2018;4;888;0
CALAMA;2;2018;5;16;16-5-2018;7;2532;0
LA SERENA;4;2018;5;16;16-5-2018;3;532;0
TALAGANTE;13;2018;5;16;16-5-2018;3;821;0
BUIN;13;2018;5;16;16-5-2018;1;607;0
COPIAPO;3;2018;5;16;16-5-2018;8;2383;0
SANTA CRUZ;6;2018;5;16;16-5-2018;1;300;0
RANCAGUA;6;2018;5;16;16-5-2018;1;650;0
PUERTO AYSÉN;11;2018;5;16;16-5-2018;8;200;0
VALDIVIA;14;2018;5;17;17-5-2018;7;740;0
OSORNO;10;2018;5;17;17-5-2018;4;411;0
PUERTO MONTT;10;2018;5;17;17-5-2018;4;130;0
ARICA;15;2018;5;17;17-5-2018;7;2126;0
Temuco;9;2018;5;17;17-5-2018;6;1469;0
VILLARICA;9;2018;5;17;17-5-2018;4;73;0
TEMUCO;9;2018;5;17;17-5-2018;10;1512;0
VICTORIA;9;2018;5;17;17-5-2018;3;471;0
HUALPÉN;8;2018;5;17;17-5-2018;1;9;0
TALCAHUANO;8;2018;5;17;17-5-2018;3;278;0
LOS ANGELES;8;2018;5;17;17-5-2018;2;346;0
CONCEPCION;8;2018;5;17;17-5-2018;2;966;0
CORONEL;8;2018;5;17;17-5-2018;2;368;0
PUNTA ARENAS;12;2018;5;17;17-5-2018;6;234;0
PUERTO NATALES;12;2018;5;17;17-5-2018;6;261;0
ANTOFAGASTA;2;2018;5;17;17-5-2018;4;875;0
CALAMA;2;2018;5;17;17-5-2018;7;2349;0
LA SERENA;4;2018;5;17;17-5-2018;3;539;0
TALAGANTE;13;2018;5;17;17-5-2018;3;901;0
BUIN;13;2018;5;17;17-5-2018;1;666;0
COPIAPO;3;2018;5;17;17-5-2018;8;2314;0
SANTA CRUZ;6;2018;5;17;17-5-2018;1;303;0
RANCAGUA;6;2018;5;17;17-5-2018;1;750;0
PUERTO AYSÉN;11;2018;5;17;17-5-2018;8;153;0
VALDIVIA;14;2018;5;18;18-5-2018;7;978;0
OSORNO;10;2018;5;18;18-5-2018;4;760;0
PUERTO MONTT;10;2018;5;18;18-5-2018;4;228;0
ARICA;15;2018;5;18;18-5-2018;7;2109;0
Temuco;9;2018;5;18;18-5-2018;6;2252;0
VILLARICA;9;2018;5;18;18-5-2018;4;241;0
TEMUCO;9;2018;5;18;18-5-2018;10;2168;0
VICTORIA;9;2018;5;18;18-5-2018;3;575;0
HUALPÉN;8;2018;5;18;18-5-2018;1;13;0
TALCAHUANO;8;2018;5;18;18-5-2018;3;441;0
LOS ANGELES;8;2018;5;18;18-5-2018;2;526;0
CONCEPCION;8;2018;5;18;18-5-2018;2;1334;0
CORONEL;8;2018;5;18;18-5-2018;2;467;0
PUNTA ARENAS;12;2018;5;18;18-5-2018;6;224;0
PUERTO NATALES;12;2018;5;18;18-5-2018;6;293;0
ANTOFAGASTA;2;2018;5;18;18-5-2018;4;882;0
CALAMA;2;2018;5;18;18-5-2018;7;2342;0
LA SERENA;4;2018;5;18;18-5-2018;3;502;0
TALAGANTE;13;2018;5;18;18-5-2018;3;868;0
BUIN;13;2018;5;18;18-5-2018;1;688;0
COPIAPO;3;2018;5;18;18-5-2018;8;2364;0
SANTA CRUZ;6;2018;5;18;18-5-2018;1;349;0
RANCAGUA;6;2018;5;18;18-5-2018;1;704;0
PUERTO AYSÉN;11;2018;5;18;18-5-2018;8;195;0
VALDIVIA;14;2018;5;19;19-5-2018;6;589;0
OSORNO;10;2018;5;19;19-5-2018;4;406;0
PUERTO MONTT;10;2018;5;19;19-5-2018;4;106;0
ARICA;15;2018;5;19;19-5-2018;7;1616;0
Temuco;9;2018;5;19;19-5-2018;6;1716;0
VILLARICA;9;2018;5;19;19-5-2018;4;216;0
TEMUCO;9;2018;5;19;19-5-2018;10;1856;0
VICTORIA;9;2018;5;19;19-5-2018;3;503;0
HUALPÉN;8;2018;5;19;19-5-2018;1;13;0
TALCAHUANO;8;2018;5;19;19-5-2018;3;472;0
LOS ANGELES;8;2018;5;19;19-5-2018;2;463;0
CONCEPCION;8;2018;5;19;19-5-2018;2;856;0
CORONEL;8;2018;5;19;19-5-2018;2;420;0
PUNTA ARENAS;12;2018;5;19;19-5-2018;6;264;0
PUERTO NATALES;12;2018;5;19;19-5-2018;6;278;0
ANTOFAGASTA;2;2018;5;19;19-5-2018;4;680;0
CALAMA;2;2018;5;19;19-5-2018;7;2141;0
LA SERENA;4;2018;5;19;19-5-2018;3;413;0
TALAGANTE;13;2018;5;19;19-5-2018;3;777;0
BUIN;13;2018;5;19;19-5-2018;1;532;0
COPIAPO;3;2018;5;19;19-5-2018;8;1872;0
SANTA CRUZ;6;2018;5;19;19-5-2018;1;257;0
RANCAGUA;6;2018;5;19;19-5-2018;1;498;0
PUERTO AYSÉN;11;2018;5;19;19-5-2018;8;89;0
VALDIVIA;14;2018;5;20;20-5-2018;7;556;0
OSORNO;10;2018;5;20;20-5-2018;4;450;0
PUERTO MONTT;10;2018;5;20;20-5-2018;4;236;0
ARICA;15;2018;5;20;20-5-2018;7;1010;0
Temuco;9;2018;5;20;20-5-2018;6;1261;0
VILLARICA;9;2018;5;20;20-5-2018;4;149;0
TEMUCO;9;2018;5;20;20-5-2018;10;1629;0
VICTORIA;9;2018;5;20;20-5-2018;3;273;0
HUALPÉN;8;2018;5;20;20-5-2018;1;4;0
TALCAHUANO;8;2018;5;20;20-5-2018;3;316;0
LOS ANGELES;8;2018;5;20;20-5-2018;2;219;0
CONCEPCION;8;2018;5;20;20-5-2018;2;464;0
CORONEL;8;2018;5;20;20-5-2018;2;335;0
PUNTA ARENAS;12;2018;5;20;20-5-2018;6;196;0
PUERTO NATALES;12;2018;5;20;20-5-2018;6;223;0
ANTOFAGASTA;2;2018;5;20;20-5-2018;4;452;0
CALAMA;2;2018;5;20;20-5-2018;7;1691;0
LA SERENA;4;2018;5;20;20-5-2018;3;285;0
TALAGANTE;13;2018;5;20;20-5-2018;3;633;0
BUIN;13;2018;5;20;20-5-2018;1;415;0
COPIAPO;3;2018;5;20;20-5-2018;8;1096;0
SANTA CRUZ;6;2018;5;20;20-5-2018;1;172;0
RANCAGUA;6;2018;5;20;20-5-2018;1;406;0
PUERTO AYSÉN;11;2018;5;20;20-5-2018;7;121;0
VALDIVIA;14;2018;5;21;21-5-2018;7;584;0
OSORNO;10;2018;5;21;21-5-2018;4;430;0
PUERTO MONTT;10;2018;5;21;21-5-2018;4;187;0
ARICA;15;2018;5;21;21-5-2018;7;1186;0
Temuco;9;2018;5;21;21-5-2018;6;1652;0
VILLARICA;9;2018;5;21;21-5-2018;4;179;0
TEMUCO;9;2018;5;21;21-5-2018;10;2042;0
VICTORIA;9;2018;5;21;21-5-2018;3;278;0
HUALPÉN;8;2018;5;21;21-5-2018;1;12;0
TALCAHUANO;8;2018;5;21;21-5-2018;3;385;0
LOS ANGELES;8;2018;5;21;21-5-2018;2;289;0
CONCEPCION;8;2018;5;21;21-5-2018;2;721;0
CORONEL;8;2018;5;21;21-5-2018;2;437;0
PUNTA ARENAS;12;2018;5;21;21-5-2018;6;411;0
PUERTO NATALES;12;2018;5;21;21-5-2018;6;260;0
ANTOFAGASTA;2;2018;5;21;21-5-2018;4;615;0
CALAMA;2;2018;5;21;21-5-2018;7;1742;0
LA SERENA;4;2018;5;21;21-5-2018;3;338;0
TALAGANTE;13;2018;5;21;21-5-2018;3;641;0
BUIN;13;2018;5;21;21-5-2018;1;417;0
COPIAPO;3;2018;5;21;21-5-2018;8;1141;0
SANTA CRUZ;6;2018;5;21;21-5-2018;1;166;0
RANCAGUA;6;2018;5;21;21-5-2018;1;424;0
PUERTO AYSÉN;11;2018;5;21;21-5-2018;7;85;0
VALDIVIA;14;2018;5;22;22-5-2018;7;1063;0
OSORNO;10;2018;5;22;22-5-2018;4;749;0
PUERTO MONTT;10;2018;5;22;22-5-2018;4;186;0
ARICA;15;2018;5;22;22-5-2018;7;2282;0
Temuco;9;2018;5;22;22-5-2018;6;2240;0
VILLARICA;9;2018;5;22;22-5-2018;4;264;0
TEMUCO;9;2018;5;22;22-5-2018;10;2089;0
VICTORIA;9;2018;5;22;22-5-2018;3;543;0
HUALPÉN;8;2018;5;22;22-5-2018;1;12;0
TALCAHUANO;8;2018;5;22;22-5-2018;3;414;0
LOS ANGELES;8;2018;5;22;22-5-2018;2;528;0
CONCEPCION;8;2018;5;22;22-5-2018;2;1412;0
CORONEL;8;2018;5;22;22-5-2018;2;566;0
PUNTA ARENAS;12;2018;5;22;22-5-2018;6;241;0
PUERTO NATALES;12;2018;5;22;22-5-2018;6;405;0
ANTOFAGASTA;2;2018;5;22;22-5-2018;4;813;0
CALAMA;2;2018;5;22;22-5-2018;7;2280;0
LA SERENA;4;2018;5;22;22-5-2018;3;562;0
TALAGANTE;13;2018;5;22;22-5-2018;3;921;0
BUIN;13;2018;5;22;22-5-2018;1;679;0
COPIAPO;3;2018;5;22;22-5-2018;8;2349;0
SANTA CRUZ;6;2018;5;22;22-5-2018;1;268;0
RANCAGUA;6;2018;5;22;22-5-2018;1;710;0
PUERTO AYSÉN;11;2018;5;22;22-5-2018;7;135;0
VALDIVIA;14;2018;5;23;23-5-2018;7;987;0
OSORNO;10;2018;5;23;23-5-2018;4;803;0
PUERTO MONTT;10;2018;5;23;23-5-2018;4;188;0
ARICA;15;2018;5;23;23-5-2018;7;2416;0
Temuco;9;2018;5;23;23-5-2018;6;2212;0
VILLARICA;9;2018;5;23;23-5-2018;4;282;0
TEMUCO;9;2018;5;23;23-5-2018;10;2214;0
VICTORIA;9;2018;5;23;23-5-2018;3;625;0
HUALPÉN;8;2018;5;23;23-5-2018;1;4;0
TALCAHUANO;8;2018;5;23;23-5-2018;3;399;0
LOS ANGELES;8;2018;5;23;23-5-2018;2;582;0
CONCEPCION;8;2018;5;23;23-5-2018;2;1548;0
CORONEL;8;2018;5;23;23-5-2018;2;545;0
PUNTA ARENAS;12;2018;5;23;23-5-2018;6;266;0
PUERTO NATALES;12;2018;5;23;23-5-2018;6;362;0
ANTOFAGASTA;2;2018;5;23;23-5-2018;4;840;0
CALAMA;2;2018;5;23;23-5-2018;7;2407;0
LA SERENA;4;2018;5;23;23-5-2018;3;579;0
TALAGANTE;13;2018;5;23;23-5-2018;3;859;0
BUIN;13;2018;5;23;23-5-2018;1;685;0
COPIAPO;3;2018;5;23;23-5-2018;8;2345;0
SANTA CRUZ;6;2018;5;23;23-5-2018;1;304;0
RANCAGUA;6;2018;5;23;23-5-2018;1;768;0
PUERTO AYSÉN;11;2018;5;23;23-5-2018;7;151;0
VALDIVIA;14;2018;5;24;24-5-2018;7;943;0
OSORNO;10;2018;5;24;24-5-2018;4;780;0
PUERTO MONTT;10;2018;5;24;24-5-2018;4;168;0
ARICA;15;2018;5;24;24-5-2018;7;2193;0
Temuco;9;2018;5;24;24-5-2018;6;2300;0
VILLARICA;9;2018;5;24;24-5-2018;4;296;0
TEMUCO;9;2018;5;24;24-5-2018;10;2302;0
VICTORIA;9;2018;5;24;24-5-2018;3;613;0
HUALPÉN;8;2018;5;24;24-5-2018;1;14;0
TALCAHUANO;8;2018;5;24;24-5-2018;3;411;0
LOS ANGELES;8;2018;5;24;24-5-2018;2;570;0
CONCEPCION;8;2018;5;24;24-5-2018;2;1414;0
CORONEL;8;2018;5;24;24-5-2018;2;482;0
PUNTA ARENAS;12;2018;5;24;24-5-2018;6;254;0
PUERTO NATALES;12;2018;5;24;24-5-2018;6;293;0
ANTOFAGASTA;2;2018;5;24;24-5-2018;4;833;0
CALAMA;2;2018;5;24;24-5-2018;7;2242;0
LA SERENA;4;2018;5;24;24-5-2018;3;575;0
TALAGANTE;13;2018;5;24;24-5-2018;3;827;0
BUIN;13;2018;5;24;24-5-2018;1;685;0
COPIAPO;3;2018;5;24;24-5-2018;8;2275;0
SANTA CRUZ;6;2018;5;24;24-5-2018;1;291;0
RANCAGUA;6;2018;5;24;24-5-2018;1;722;0
PUERTO AYSÉN;11;2018;5;24;24-5-2018;7;149;0
VALDIVIA;14;2018;5;25;25-5-2018;7;660;0
OSORNO;10;2018;5;25;25-5-2018;3;490;0
PUERTO MONTT;10;2018;5;25;25-5-2018;4;93;0
ARICA;15;2018;5;25;25-5-2018;7;2093;0
Temuco;9;2018;5;25;25-5-2018;6;2350;0
VILLARICA;9;2018;5;25;25-5-2018;4;262;0
TEMUCO;9;2018;5;25;25-5-2018;10;2398;0
